Sample.ID,Family.Unique,Block.ID,HabitatType,Region,Population,Dist.from.cg.km,Germination.Y.N,Survival.Y.N,Survival.Y.N.2017,Flower.Y.N.2016,Flower.Y.N.2017,No.Flowers.2016,Total.Flowers.2017,Fruit.Y.N.2016,Fruit.Y.N.2017,No.Fruit.2016,No.Fruit.2017,sm,sm.2,Flowering.Y.N.2018,Total.Flowers.2018,Fruit.Y.N.2018,No.Fruit.2018,seedmass.2018.g.,Surv2017,Surv2018,sm.3,sm2017,sm2018,Germ.to.TrueLeaf,No.Days.to.Germ,No.Days.to.TrueLeaf,No.Days.Germ.to.Flr,no.Planting.to.DTFF,Planting.to.DTFF.2017,Germ.to.DTFF.2017,Planting.to.DTB.2017,Germ.to.DTB.2017,Planting.to.DatetoFrt.2017,Germ.to.DatetoFrt.2017,Planting.to.DTFF.2018,Germ.to.DTFF.2018,Planting.to.DTB.2018,Germ.to.DTB.2018,Planting.to.DatetoFrt.2018,Germ.to.Date.to.Frt.2018
SD-MUD.24.3,SD-MUD.24,3,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,7,26,0,1,0,9,0,664,1,12,1,11,0.9551,1,1,955,664,1619,5,11,16,248,259,512,501,522,511,555,544,901,890,912,901,NA,NA
SD-MUD.24.4,SD-MUD.24,4,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,7,10,0,1,0,7,0,517,1,7,1,6,0.4148,1,1,415,517,932,7,15,22,239,254,512,497,522,507,559,544,894,879,915,900,929,914
SD-MUD.24.5,SD-MUD.24,5,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.24.6,SD-MUD.24,6,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,7,0,1,0,5,0,440,1,3,1,1,0.0655,1,1,66,440,506,6,10,16,NA,NA,512,502,522,512,574,564,901,891,908,898,925,915
SD-MUD.24.7,SD-MUD.24,7,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.24.8,SD-MUD.24,8,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,4,10,1,1,1,5,4,577,1,16,1,13,2.1902,1,1,2190,581,2771,7,11,18,267,278,512,501,543,532,574,563,905,894,912,901,926,915
SD-MUD.24.9,SD-MUD.24,9,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,3,0,1,0,1,0,87,1,2,1,2,0.4135,1,1,414,87,501,2,20,22,NA,NA,512,492,543,523,572,552,908,888,912,892,923,903
SD-MUD.31.1,SD-MUD.31,1,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,10,0,1,0,10,0,787,0,0,0,0,0,1,0,0,787,787,8,32,40,NA,NA,512,480,522,490,566,534,NA,NA,NA,NA,NA,NA
SD-MUD.31.10,SD-MUD.31,1,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.31.11,SD-MUD.31,11,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.31.12,SD-MUD.31,12,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,3,0,1,0,2,0,53,1,1,1,1,0.0599,1,1,60,53,113,10,15,25,NA,NA,519,504,543,528,566,551,908,893,915,900,925,910
SD-MUD.31.2,SD-MUD.31,2,Prairie,Prairie,SD-MUD,234.4168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.31.3,SD-MUD.31,3,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.31.4,SD-MUD.31,4,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,2,0,1,0,1,0,31,1,3,1,2,0.295,1,1,295,31,326,7,12,19,NA,NA,526,514,547,535,575,563,891,879,922,910,930,918
SD-MUD.31.5,SD-MUD.31,5,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,5,0,1,0,2,0,294,1,1,0,0,0,1,1,0,294,294,7,12,19,NA,NA,519,507,547,535,583,571,908,896,926,914,NA,NA
SD-MUD.31.6,SD-MUD.31,6,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,16,0,1,0,10,0,594,1,5,1,4,0.4233,1,1,423,594,1017,7,9,16,NA,NA,512,503,526,517,569,560,901,892,912,903,922,913
SD-MUD.31.7,SD-MUD.31,7,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,8,0,1,0,6,0,258,1,5,1,5,0.2289,1,1,229,258,487,6,34,40,NA,NA,512,478,526,492,575,541,905,871,912,878,924,890
SD-MUD.31.8,SD-MUD.31,8,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,20,0,1,0,12,0,518,1,11,1,9,1.0102,1,1,1010,518,1528,11,20,31,NA,NA,512,492,529,509,557,537,905,885,912,892,924,904
SD-MUD.31.9,SD-MUD.31,9,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,4,0,1,0,3,0,157,1,7,1,7,1.0538,1,1,1054,157,1211,10,12,22,NA,NA,512,500,533,521,580,568,898,886,915,903,925,913
SD-MUD.32.1,SD-MUD.32,1,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,4,0,1,0,3,0,307,0,0,0,0,0,1,0,0,307,307,7,19,26,NA,NA,512,493,526,507,557,538,NA,NA,NA,NA,NA,NA
SD-MUD.32.10,SD-MUD.32,1,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.32.11,SD-MUD.32,11,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.32.12,SD-MUD.32,12,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.32.2,SD-MUD.32,2,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,4,0,1,0,2,0,48,1,1,1,0,0,1,1,0,48,48,6,13,19,NA,NA,519,506,526,513,575,562,912,899,915,902,925,912
SD-MUD.32.3,SD-MUD.32,3,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,4,0,1,0,1,0,112,0,0,0,0,0,1,0,0,112,112,6,13,19,NA,NA,512,499,522,509,573,560,NA,NA,NA,NA,NA,NA
SD-MUD.32.4,SD-MUD.32,4,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,1,6,0,1,0,3,0,189,1,4,1,4,0.9315,1,1,932,189,1121,6,12,18,197,209,512,500,543,531,574,562,887,875,919,907,927,915
SD-MUD.32.5,SD-MUD.32,5,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.32.6,SD-MUD.32,6,Prairie,Prairie,SD-MUD,234.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.32.7,SD-MUD.32,7,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,4,1,4,0.3547,1,1,355,0,355,7,12,19,NA,NA,512,500,550,538,NA,NA,901,889,919,907,928,916
SD-MUD.32.8,SD-MUD.32,8,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,1,0,1,0,1,0,232,0,0,0,0,0,1,0,0,232,232,6,19,25,NA,NA,555,536,562,543,567,548,NA,NA,NA,NA,NA,NA
SD-MUD.32.9,SD-MUD.32,9,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,4,1,3,0.5659,1,1,566,0,566,6,10,16,NA,NA,519,509,NA,NA,NA,NA,898,888,915,905,925,915
SD-MUD.6.1,SD-MUD.6,1,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,6,0,1,0,3,0,264,1,8,1,3,0.251,1,1,251,264,515,8,14,22,NA,NA,519,505,533,519,558,544,891,877,915,901,923,909
SD-MUD.6.10,SD-MUD.6,1,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,1,8,0,1,0,2,0,102,1,5,1,2,0.0916,1,1,92,102,194,7,14,21,267,281,512,498,543,529,568,554,901,887,915,901,925,911
SD-MUD.6.11,SD-MUD.6,11,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,1,5,0,1,0,3,0,201,1,2,1,1,0.1436,1,1,144,201,345,5,19,24,258,277,512,493,533,514,555,536,901,882,929,910,943,924
SD-MUD.6.12,SD-MUD.6,12,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0.0551,1,1,55,0,55,3,25,28,NA,NA,512,487,543,518,NA,NA,908,883,919,894,925,900
SD-MUD.6.2,SD-MUD.6,2,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,2,2,0,1,0,1,0,91,1,10,1,8,1.0246,1,1,1025,91,1116,3,14,17,187,201,512,498,522,508,568,554,891,877,912,898,923,909
SD-MUD.6.3,SD-MUD.6,3,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,7,0,1,0,1,0,632,1,2,1,1,0.0411,1,1,41,632,673,7,17,24,NA,NA,512,495,533,516,573,556,901,884,905,888,927,910
SD-MUD.6.4,SD-MUD.6,4,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,4,0,1,0,1,0,8,1,8,1,7,0.7923,1,1,792,8,800,6,20,26,NA,NA,519,499,547,527,586,566,905,885,912,892,923,903
SD-MUD.6.5,SD-MUD.6,5,Prairie,Prairie,SD-MUD,234.4168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-MUD.6.6,SD-MUD.6,6,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,11,0,1,0,5,0,299,1,8,1,3,0.1335,1,1,134,299,433,8,11,19,NA,NA,512,501,547,536,568,557,901,890,919,908,923,912
SD-MUD.6.7,SD-MUD.6,7,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,4,11,0,1,0,5,0,483,1,7,1,3,0.1963,1,1,196,483,679,7,17,24,254,271,512,495,522,505,557,540,905,888,912,895,924,907
SD-MUD.6.8,SD-MUD.6,8,Prairie,Prairie,SD-MUD,234.4168,1,1,1,1,1,7,14,0,1,0,8,0,360,1,10,1,10,2.0083,1,1,2008,360,2368,6,16,22,243,259,512,496,519,503,NA,NA,891,875,912,896,924,908
SD-MUD.6.9,SD-MUD.6,9,Prairie,Prairie,SD-MUD,234.4168,1,1,1,0,1,0,13,0,1,0,9,0,939,1,13,1,12,1.8834,1,1,1883,939,2822,7,18,25,NA,NA,512,494,526,508,567,549,901,883,919,901,926,908
SD-PMG.NA.1,SD-PMG.NA,1,Prairie,Prairie,SD-PMG,184.0634,1,1,1,1,1,1,20,0,1,0,13,0,680,1,10,1,6,0.5127,1,1,513,680,1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.1,SD-PMG.NA,1,Prairie,Prairie,SD-PMG,184.0634,1,1,1,0,1,0,8,0,1,0,2,0,161,0,0,0,0,0,1,0,0,161,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.10,SD-PMG.NA,1,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.10,SD-PMG.NA,1,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.11,SD-PMG.NA,11,Prairie,Prairie,SD-PMG,184.0634,1,1,1,1,1,1,2,0,1,0,1,0,30,1,1,0,0,0,1,1,0,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.12,SD-PMG.NA,12,Prairie,Prairie,SD-PMG,184.0634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.12,SD-PMG.NA,12,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.2,SD-PMG.NA,2,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.2,SD-PMG.NA,2,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.3,SD-PMG.NA,3,Prairie,Prairie,SD-PMG,184.0634,1,1,1,0,1,0,14,0,1,0,3,0,118,1,11,1,6,0.4291,1,1,429,118,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.3,SD-PMG.NA,3,Prairie,Prairie,SD-PMG,184.0634,1,1,1,0,1,0,8,0,1,0,3,0,286,1,2,1,1,0.1484,1,1,148,286,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.4,SD-PMG.NA,4,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.4,SD-PMG.NA,4,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.5,SD-PMG.NA,5,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.5,SD-PMG.NA,5,Prairie,Prairie,SD-PMG,184.0634,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.6,SD-PMG.NA,6,Prairie,Prairie,SD-PMG,184.0634,1,1,1,1,1,1,10,0,1,0,5,0,366,1,1,0,0,0,1,1,0,366,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.6,SD-PMG.NA,6,Prairie,Prairie,SD-PMG,184.0634,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0.0991,1,1,99,0,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.7,SD-PMG.NA,7,Prairie,Prairie,SD-PMG,184.0634,1,1,1,0,1,0,3,0,1,0,1,0,55,1,7,1,5,1.0765,1,1,1076,55,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.7,SD-PMG.NA,7,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.8,SD-PMG.NA,8,Prairie,Prairie,SD-PMG,184.0634,1,1,1,1,1,4,6,0,1,0,2,0,128,1,5,1,5,1.2783,1,1,1278,128,1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.8,SD-PMG.NA,8,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.9,SD-PMG.NA,9,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-PMG.NA.9,SD-PMG.NA,9,Prairie,Prairie,SD-PMG,184.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.1,WA-BLK.NA,1,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.1,WA-BLK.NA,1,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.10,WA-BLK.NA,1,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.10,WA-BLK.NA,1,Prairie,Prairie,WA-BLK,1558.248,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.11,WA-BLK.NA,11,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.11,WA-BLK.NA,11,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.12,WA-BLK.NA,12,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.12,WA-BLK.NA,12,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.2,WA-BLK.NA,2,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.2,WA-BLK.NA,2,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.3,WA-BLK.NA,3,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.3,WA-BLK.NA,3,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.4,WA-BLK.NA,4,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.4,WA-BLK.NA,4,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.5,WA-BLK.NA,5,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.5,WA-BLK.NA,5,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.6,WA-BLK.NA,6,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.6,WA-BLK.NA,6,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.7,WA-BLK.NA,7,Prairie,Prairie,WA-BLK,1558.248,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.7,WA-BLK.NA,7,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.8,WA-BLK.NA,8,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.8,WA-BLK.NA,8,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.9,WA-BLK.NA,9,Prairie,Prairie,WA-BLK,1558.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WA-BLK.NA.9,WA-BLK.NA,9,Prairie,Prairie,WA-BLK,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WNY-CB.10.1,WNY-CB.10,1,Alvar,GL_alvar,WNY-CB,1612.813,1,1,1,1,1,20,27,1,1,6,22,221,1539,1,3,1,1,0.1836,1,1,184,1760,1944,6,8,14,231,239,512,504,526,518,555,547,891,883,901,893,929,921
WNY-CB.10.10,WNY-CB.10,1,Alvar,GL_alvar,WNY-CB,1612.813,1,1,1,0,1,0,13,0,1,0,11,0,498,1,3,1,3,0.1995,1,1,200,498,698,9,11,20,NA,NA,512,501,526,515,NA,NA,894,883,915,904,923,912
WNY-CB.10.11,WNY-CB.10,11,Alvar,GL_alvar,WNY-CB,1612.813,1,1,1,1,1,5,13,0,1,0,6,0,536,1,12,1,9,0.7734,1,1,773,536,1309,7,11,18,268,279,512,501,540,529,566,555,887,876,912,901,922,911
WNY-CB.10.12,WNY-CB.10,12,Alvar,GL_alvar,WNY-CB,1612.813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WNY-CB.10.2,WNY-CB.10,2,Alvar,GL_alvar,WNY-CB,1612.813,1,1,1,1,1,6,23,0,1,0,17,0,1886,1,5,1,5,0.6464,1,1,646,1886,2532,NA,14,NA,252,266,512,498,526,512,560,546,887,873,915,901,927,913
WNY-CB.10.3,WNY-CB.10,3,Alvar,GL_alvar,WNY-CB,1612.813,1,1,1,1,1,12,29,1,1,1,20,15,1603,1,11,1,10,1.2175,1,1,1218,1618,2836,5,8,13,222,230,512,504,522,514,560,552,887,879,915,907,927,919
WNY-CB.10.4,WNY-CB.10,4,Alvar,GL_alvar,WNY-CB,1612.813,1,1,1,1,1,11,6,0,1,0,6,0,560,1,7,1,5,0.5444,1,1,544,560,1104,8,10,18,349,359,512,502,522,512,568,558,891,881,912,902,923,913
